locomotive_id,engine_hours,avg_speed_mph,total_miles,oil_change_interval,brake_thickness_mm,wheel_wear_score,temperature_avg,vibration_avg,fuel_efficiency_mpg,last_maintenance_days,needs_maintenance,estimated_cost
LOC-4090,46643,65.27040931266063,393540,213,22.319076802809516,26.837148052450964,104.8116954142476,7.509367535286719,0.3268115993410653,92,1,1097.7268481443416
LOC-4091,12522,61.82099003933481,430128,267,7.518330625836198,59.379968801175565,90.47323125035834,3.645517199293865,0.17634852053231065,143,0,727.2783001967535
LOC-4092,42497,42.51412258149989,467950,244,24.676056384898594,74.08038756468184,85.56009616073665,5.958605753631643,0.31812242877473473,75,0,1114.1757014516943
LOC-4093,36195,45.04041569221129,270128,198,16.607174634745146,33.26568044487339,96.30537188776395,6.012407952869557,0.3110092831065775,67,0,1217.7723222160203
LOC-4094,32371,57.298288900494455,193558,281,13.058979153715446,57.772763048548484,78.99515396756075,4.218975547460131,0.34179493208491907,169,1,875.9607215761738
LOC-4095,41520,58.16963082223453,273491,165,19.703182503450407,64.70933214626974,59.49299935393927,5.098428832603524,0.15516396991529982,99,0,1088.639879079584
LOC-4096,12910,57.852257955153675,187557,207,22.435248607318442,37.70229023966988,70.36226953238238,6.2839462040950815,0.2456163118418455,17,0,984.2180784819883
LOC-4097,8177,67.45158770268212,137669,261,12.292805704182967,74.63688365954702,73.48914225878431,5.0805274851223565,0.18122050837501968,141,0,669.4793087678207
LOC-4098,28254,54.359861637020266,428690,185,5.2769702209385745,44.04380963255945,81.59312372417075,6.5809078689350375,0.1850869239222158,27,1,1038.4003790146169
LOC-4099,30397,50.73820297147083,147516,165,14.546175453387065,9.561074868233666,72.16763312017552,8.176370084098528,0.19953061399706853,74,1,923.0700989726913
LOC-4100,44956,55.11130951884333,443643,281,14.570537434569435,48.08838500807931,66.24355182972478,0.43545285874814876,0.342462417416159,175,1,918.5844021195846
LOC-4101,18024,43.746104341779024,463582,134,15.090633952445225,26.501588219426676,41.18596453307278,4.280282999543129,0.16921810087325723,32,0,1079.563649066356
LOC-4102,15610,55.61521523285903,408622,250,9.410138378594922,39.4062425038488,70.20069625961793,8.902729534937738,0.1664529545999269,40,0,987.6898504901093
LOC-4103,28464,53.838328969675416,284124,203,7.447878740822067,14.291590069309557,82.73243769077142,8.510806200109176,0.23928591423738071,8,0,1184.2100342685176
LOC-4104,17110,51.542872815334555,443785,223,21.333516837844805,34.14221087652921,78.2632171675286,7.402890453429886,0.25568205514702436,169,0,714.014014704012
LOC-4105,23204,57.764927121548936,86055,221,6.06524379514415,54.31139645331652,68.95369931116333,3.2796322921787686,0.3109209212076409,41,0,1171.8842402925213
LOC-4106,10392,69.19141724492712,493032,249,21.68396961388057,3.059752222045675,79.12813451524437,0.38679053226317706,0.32876924781251077,62,0,865.4589069626338
LOC-4107,5228,62.76926424994927,55747,212,23.80367998937595,75.16913981458848,82.9044034266737,5.015673038231318,0.2512754046219382,3,0,927.8723987599777
LOC-4108,8827,41.964369741381695,270174,121,12.987155438431952,65.20912748522744,78.44303865175777,6.3166448903234045,0.19553700609006944,70,0,737.0859703796359
LOC-4109,19379,66.71990453373348,434319,172,23.97994567487518,30.87677742476084,70.0037939637621,4.306120308704676,0.2858657647714804,120,0,765.9604570256083
LOC-4110,16766,49.76903804702927,404833,168,16.875170848830358,0.6630836887958402,81.33900494034482,2.424117818662174,0.32350664347129443,28,0,878.758112967266
LOC-4111,4730,60.797826717605126,296629,134,19.561153857806033,78.79038527400104,73.8453473362302,4.801395516935808,0.2854392024223347,21,0,803.154500517631
LOC-4112,16348,41.727139043830164,235406,291,9.698915885192822,13.151800343295672,87.55664009355314,5.767569627984273,0.23534218137904278,44,0,783.2116992672693
LOC-4113,29276,62.598658439390285,457440,249,9.79899915902244,48.579485955798674,85.23921113608,6.557257591706346,0.28396339877660015,9,0,1124.0688920517957
LOC-4114,25866,49.49849273604131,363470,143,13.194191711314483,24.451841874508528,59.80288548512276,3.4149032047419143,0.3413225108357053,43,0,1025.3902676199305
LOC-4115,18783,69.85342799084248,241717,238,23.26981774670113,36.961379464109086,79.56323695498047,7.680491214804734,0.2967361459678805,20,0,1194.4644112705714
LOC-4116,9662,45.86201600975422,75319,214,22.03635335003495,79.12157493474582,83.32837659462561,5.071407487526681,0.29213793177744807,130,0,699.0174946902467
LOC-4117,24747,67.59988545044399,345477,182,11.438409456374323,48.45846393916868,65.27985321707379,5.937174379928512,0.1653369000799193,21,0,969.9368798810399
LOC-4118,31281,65.64598054647668,90482,298,18.538520961421412,78.00301983553834,68.05281295367567,6.530061249127837,0.25179487491323804,116,0,899.6409569564515
LOC-4119,35018,63.02332438386742,362446,115,7.657201891914774,30.346557946859974,69.49790202796505,1.1455859207046966,0.2510870063961234,153,1,758.4986219608525
LOC-4120,35725,47.94351993205111,89681,104,16.531482546536015,64.8879781531233,75.87948065785189,6.040648157653192,0.32491595662380474,50,0,1099.370813437477
LOC-4121,3956,48.33885057324251,481616,182,21.016931732230216,88.41680999095628,77.75371429724915,6.577976733085562,0.3417924483475181,39,0,773.486134146827
LOC-4122,4401,50.57260605254795,394421,249,5.100526720813196,42.70108085919643,71.87371144598521,7.290278531195694,0.33556586906056407,90,0,664.7472244789574
LOC-4123,19632,56.827105532169014,414643,201,15.642437235067783,39.857006226760575,60.20686075797134,5.7724827750100145,0.2259028737224841,123,0,753.7406027883268
LOC-4124,13674,67.38047109769383,65877,266,7.230026687945863,34.84346676718327,87.24390856606901,3.9888768833758865,0.2744891631384823,86,0,825.8600991067533
LOC-4125,11975,52.137302748385636,194512,281,10.081405203384737,70.88579950550485,72.65237164579106,5.160001496145812,0.23371723530405147,135,0,580.3571095071197
LOC-4126,26211,61.998432992983794,123799,162,24.194062556609246,56.01693694340331,65.46978237328354,2.3755561135164402,0.3461045491300838,152,0,864.8600249971026
LOC-4127,14752,51.24846960994311,296254,124,16.42932368707624,37.261818823801285,67.81319720312649,5.406156430386433,0.17760805547072292,115,0,1045.3649752353986
LOC-4128,9989,56.0387070692098,73256,135,11.823281519177023,45.08319467816355,83.29817759220876,8.078539133800957,0.16079051463154737,155,0,642.3983714438405
LOC-4129,23873,57.869108733160196,498264,152,16.933547656053506,32.55683322112019,71.47328724807699,6.740312592683404,0.32151125349693255,52,0,994.4418538596298
LOC-4130,30568,63.79885802864317,150337,133,6.54537858389912,62.23836693315942,75.5193634516195,8.076201334176343,0.15553628531758165,154,1,884.5033307911287
LOC-4131,5311,44.283508311377794,153577,297,12.995890175292772,53.335085657502304,78.63084158323451,4.289195005680104,0.17324018827379256,2,0,892.4963664455166
LOC-4132,36000,42.58501088185002,393051,100,17.478811968667735,62.21230643502502,71.19742866681864,2.7108383779824976,0.2597558556923772,98,0,1057.0461149683522
LOC-4133,45002,59.177892348547374,251683,293,12.448483040075612,51.40552152963171,69.51867494186382,4.912084802397257,0.25249725951583113,17,0,1228.667968510963
LOC-4134,42831,68.39002134023323,198760,255,12.386830403024163,9.581898137297973,62.60314431655816,3.4345106452042113,0.20580458323536033,155,1,1015.0645599996773
LOC-4135,35142,46.96936908856039,450153,291,18.096403511609225,94.26331671715157,86.61730313796603,1.7542767879442205,0.3384788295877861,97,0,934.6722766567227
LOC-4136,41052,52.712628156497786,364092,208,12.186496411308148,41.58080355710124,63.569496021367584,5.274042354576856,0.25376646252302737,150,1,757.5269216760769
LOC-4137,13206,66.84042525970435,320383,237,9.13719188245491,4.914828328860388,71.0143957970384,4.09112892473983,0.17673316381600304,158,1,596.3316705512635
LOC-4138,11214,48.49875511880133,121171,180,6.4876973211871025,4.281009225983656,72.09930394089459,8.0519271031024,0.333172521767923,35,0,967.29972850853
LOC-4139,47893,60.85776107453789,241102,164,16.740936712345977,34.78942816867862,83.8166039622279,2.044374750777769,0.3293985903964194,33,0,1077.4217973459326
LOC-4140,43745,60.214231207239884,149309,256,10.58634409128306,98.64387334290515,45.675316663833314,7.001801781131745,0.3076338539571169,152,0,1076.9060044991293
LOC-4141,36492,65.07675668073166,163444,262,9.779552607376594,66.71775019893033,53.470579089008375,1.0055231176385937,0.15815850242946067,149,1,816.4579970693312
LOC-4142,16484,41.535074554762254,95137,138,15.73584350475575,34.73940082568014,72.01373311985594,3.510783855853594,0.21212597085405704,7,0,873.6453416005215
LOC-4143,32750,56.82210398899268,435565,254,17.234926593346483,81.1707092283522,63.832018317899056,2.2832371234699274,0.3363314020800067,142,0,765.5189988806926
LOC-4144,45391,40.939711820020456,68397,210,19.20781243449932,46.0569059120592,83.70822156935131,3.3123080303145462,0.32790859282939366,59,0,1158.153534953855
LOC-4145,44565,53.96783619726062,72192,232,17.24671760431668,5.30249495989109,99.28860872822398,0.44259022727782593,0.18498326647924712,111,0,1062.0881061043754
LOC-4146,17362,67.0203438732212,474027,195,23.86226492430201,44.65713344136212,82.6233300975315,0.5877151932567708,0.24145310699161882,77,0,875.9515176112868
LOC-4147,17018,50.992584791563,351765,159,8.907452193451782,81.08432726802008,86.01022016197717,5.2057683730564195,0.2821223051222941,4,0,998.8496298976711
LOC-4148,22733,40.762104475950984,470714,125,21.807449582249745,17.349963577074924,84.95140984189449,5.018853726396695,0.2183785013063752,10,0,1166.8555017395593
LOC-4149,9668,49.35794062045496,170823,208,17.011379307349227,7.777603302800273,78.86505927107243,5.190844515893797,0.19906487279400054,49,0,844.9799896548427
LOC-4150,34035,51.51377527894531,135316,233,20.132535474544863,26.21973296772473,73.33336738812281,3.041100938028305,0.1557048564732987,106,0,990.9247735011936
LOC-4151,3787,57.611427384113725,346291,263,24.125487415576508,11.38170261604775,88.72402380574536,7.3096739471986885,0.27475961860245374,47,0,931.101360115942
LOC-4152,39428,69.45829733499434,88070,238,17.917998634726835,24.069702512532174,70.34214441710381,6.042910185958179,0.1934880120723304,92,0,916.3332517997565
LOC-4153,29351,42.15269362492499,479686,172,18.645211050969586,32.34884089490506,84.48094054817436,3.476249743844207,0.1555463089606099,60,0,976.5870138964488
LOC-4154,19253,49.94242363842153,375902,276,7.55426266351559,76.32518842881073,63.60310708123872,3.283516140040935,0.27541010782851416,113,0,802.5557638916722
LOC-4155,3749,60.5155829394203,271595,104,15.100921217583066,32.99995449807586,83.4573994742957,2.4002043122473844,0.2759272297798943,37,0,692.0664955454179
LOC-4156,14174,66.94069117272147,105596,252,20.964419461567992,83.77317580041456,67.08250223052367,7.246159742244116,0.33517825974651994,170,0,913.5754575192711
LOC-4157,30328,43.8053054488206,328632,298,12.832524325487054,98.16422115093253,74.50890942873345,6.743785937803466,0.15882655805028745,80,0,928.2767915777611
LOC-4158,20921,47.41721912312808,316969,195,21.669283052591528,79.53100090433975,80.47844538455374,3.2477473577927007,0.338850088707181,63,0,930.0116340007909
LOC-4159,19653,51.303614058890744,268095,279,20.642261625865814,45.43516467495762,52.87720990299049,5.262110707445574,0.19004956867677192,83,0,897.134939977309
LOC-4160,42166,69.53600246898591,339439,216,11.795834362931188,75.80305897178174,77.76922007665614,4.779606812912958,0.24724524067754766,170,1,1008.2819918801986
LOC-4161,32639,62.72733267137901,76346,279,15.079940197158342,34.31674188197895,71.92659875094391,8.395322360279149,0.24192395708146364,44,1,1125.3484981067027
LOC-4162,39455,64.71558374140466,285954,155,12.070556658115612,56.417319689150226,83.62748811596296,4.019778792102857,0.21733686850233924,162,1,810.41638752069
LOC-4163,38337,64.24309823778142,181333,164,5.381182891819054,80.49203797498339,61.518125180588584,2.836459270817146,0.27537132824443056,176,1,765.6049158750521
LOC-4164,3365,41.77885902866021,447134,208,7.33497246868912,42.10610533633417,88.572296084398,6.202378303675854,0.21116861909623927,134,0,605.0925866257974
LOC-4165,27992,48.99364221342546,365528,117,17.66840183983208,55.41565583956398,82.18798998920664,3.9943947443461725,0.2363735451944463,40,0,1191.6054495268513
LOC-4166,36539,67.95314500979174,402088,167,17.960642313424806,86.81980977849506,83.41944706695863,7.7055253415003735,0.18955015509561796,123,0,1157.435622165309
LOC-4167,24177,55.33152971423646,105413,191,8.61910951853169,57.324180514695044,79.79086143601197,5.60171446086742,0.3377845335620514,125,1,696.6694570863808
LOC-4168,37567,40.231797030824325,384156,209,6.318988313920788,76.12492821553558,81.73065521200347,6.4154628787070145,0.15280909509234222,11,0,1241.1477078633143
LOC-4169,4823,45.42556943078233,334436,174,15.135718601923276,92.74025306640348,65.99426532322677,5.013486414775157,0.25650407858834895,51,0,972.0662643637818
LOC-4170,19047,45.3712920052506,455577,193,21.797522949679507,59.451974887622264,77.8966937309753,3.6626576468300653,0.24229571140487843,129,1,944.210971919561
LOC-4171,2691,41.94874025377343,54311,112,8.996745173814267,13.097974357801556,66.56552648577363,4.151355563886477,0.15424727835447608,157,0,542.2893160793145
LOC-4172,46151,41.40395496809137,355270,103,19.22501051831878,36.806958896156026,85.00084034497134,7.199703962443431,0.27699056082889956,100,1,1101.579095142218
LOC-4173,17251,59.16590558740059,181076,241,18.352338234288375,21.222027302908042,70.0947909964105,5.692693677239309,0.3272820055643713,9,0,859.2371002930788
LOC-4174,15130,67.56217476602882,388999,112,16.679412115622945,0.25874766306558383,82.5413262032429,3.9594247991039495,0.3376647708264374,97,0,821.7324451289991
LOC-4175,39387,43.33007927527902,254595,171,6.474363725553025,17.45524745896716,75.05712154688837,3.1563758894532135,0.18802583241069745,115,1,883.9762258520507
LOC-4176,43867,62.420328240596334,370460,246,11.16179201008273,75.26648164972686,85.32615232306946,3.1916481099188276,0.23468521532588743,172,1,855.1745917979227
LOC-4177,25207,52.26952129382071,237831,240,20.7983918981531,72.69828301895802,83.26732908574049,2.854452642350193,0.3453869733792378,141,0,754.0821290732533
LOC-4178,44294,48.1407243597109,388110,200,20.5958261645033,10.240458677474917,82.00013580810354,10.046302469039524,0.2317351503644354,36,0,1334.0124989266278
LOC-4179,14536,67.22954937064829,425187,224,15.620201038954125,59.54387062553093,68.27356927900587,5.159820605324011,0.3432470636654098,3,0,846.969874002427
LOC-4180,34687,56.47831110384792,87707,297,23.389866428245234,99.4337660469555,80.30705016405608,9.31613442875652,0.1865627952962471,106,0,1057.319727810713
LOC-4181,44130,56.37664633851883,327152,127,19.511683627002256,48.830598527294114,60.78837671148334,2.1131496089350392,0.16712490624356902,115,1,1068.842239007021
LOC-4182,25418,67.48519373747007,152433,290,20.583362706808508,79.58736329301729,72.66601491140983,5.640716266294837,0.3286555111265599,159,1,756.4094946143365
LOC-4183,18325,43.49732459980437,254205,166,8.848075154771308,75.59790573845888,74.11718659126024,5.708989385904246,0.21805095744481817,86,0,911.680388247542
LOC-4184,41105,49.08096157243531,455350,156,7.221068769689891,21.77212235892275,81.82305816368468,8.880505657318043,0.28382705147620824,175,0,905.5167897736205
LOC-4185,29209,40.32330696630613,462735,101,20.435051362646195,50.773512840580324,80.83070808273038,4.1505193019372975,0.15491133141841648,97,0,865.9310899622695
LOC-4186,10797,67.71900742128342,206998,190,7.215541592007222,3.077599015781196,76.15293449514688,5.256112621685505,0.19076275636428797,55,0,914.2217760620615
LOC-4187,40850,49.77099227072478,159119,233,16.336697769174048,22.334344552665687,73.89265853018331,5.605994856871108,0.2739138632845454,159,1,1153.4361401636888
LOC-4188,24746,61.73260868661839,64479,242,7.614770322675213,32.00473768410234,96.80349521459509,10.48849463089859,0.2607255314301216,118,0,958.5667759854343
LOC-4189,4792,60.302884439002156,130024,216,5.096519516840729,96.89049838079269,77.16610858307737,4.280178353061872,0.3082196663586686,160,0,760.3191358453306
LOC-4190,47680,61.77193361529824,90167,140,17.12530537606512,65.53962673015108,65.75523308078611,4.007158768808778,0.29020957927901403,93,0,1205.8560939867377
LOC-4191,14544,61.44452353327053,203503,270,5.964484989607302,36.945290711257094,76.7846578143263,3.3157021917653204,0.20130989822856568,161,1,715.9886657162473
LOC-4192,30314,57.794027305107704,424202,179,13.040151208222664,33.61674415937248,69.93568441596136,10.006810426892041,0.1512697638558875,98,1,1115.2998334756032
LOC-4193,31875,50.44654350825075,262447,293,9.191078934618883,28.898733971386903,67.16140406282155,7.352151442149864,0.34713171455281916,24,0,962.6661346831695
LOC-4194,44919,66.629744734981,399480,125,7.0261142041249975,11.527020650833453,59.53579015673681,6.3672554566894135,0.32742749643687846,10,0,1182.211208946087
LOC-4195,47806,57.703824183849385,160742,272,20.976052409284662,73.58605216017487,83.59542405188387,2.3207810089892527,0.262633499880036,156,0,1220.8040985608613
LOC-4196,31722,65.60515256626138,482092,251,13.700191740766012,41.412686262640655,78.2912008382354,3.1185513493382317,0.34729298134260017,127,0,805.6880430433112
LOC-4197,13356,59.516476833635295,303046,298,21.788184646763177,10.586461387505263,65.99506721247639,5.988914140692691,0.23418559256189345,48,0,1047.2787032031374
LOC-4198,28426,46.012220204837185,254894,165,14.049290838167504,40.32627781448219,73.53546337042867,2.7796565462789076,0.2784164162728645,167,1,725.1186015687734
LOC-4199,6501,68.45644722775648,218354,252,13.286336457069565,44.56493729906479,66.18627447099117,0.8910391739715973,0.28619399155984027,151,0,748.4758927712015
LOC-4200,7545,62.372114676717715,306975,203,19.222431139359298,29.305915323082854,74.5807152748118,7.368425449961891,0.31790080332752224,118,0,643.6638984313164
LOC-4201,11391,40.55378309958646,416964,251,5.140496657410221,89.2043658749131,55.52287171193581,3.244083049514822,0.27946999007284434,90,0,831.308612829886
LOC-4202,31154,48.12618267501471,469756,206,7.236200846133145,79.11655226314839,69.95454636457066,1.8423187783404034,0.3128382369380609,125,1,1078.745222452721
LOC-4203,1936,46.847656456733034,324878,276,15.89893983928847,66.8872937524527,77.39450707567345,9.982892695124914,0.16507702601218546,172,0,481.24679363656594
LOC-4204,46628,47.16108750993744,369319,177,19.050255949473936,78.2168985819896,77.67132460543107,3.8768824853909907,0.3082024816164799,160,1,972.754038720191
LOC-4205,38673,53.36151903401113,481909,218,14.381746327724976,85.15488969629523,94.80430261088331,3.1961666057420137,0.232719458655256,116,0,1041.4366569018557
LOC-4206,46325,42.12538967988885,172666,153,15.403092538160179,17.577078873009665,81.62855120548105,-0.10530511825526379,0.2935428937242421,122,1,1185.0304347278932
LOC-4207,47530,45.501358805413915,411687,197,14.154001147407666,53.60963854026909,78.33887094939969,5.330777014431954,0.19990175421933484,30,0,1470.9871817685414
LOC-4208,9241,65.7168361956941,186815,264,10.013495212232286,72.86332312341169,80.91236382808962,4.343766950861223,0.30521735675366546,141,0,790.9411176418207
LOC-4209,39490,52.85804659826883,437981,131,12.011778733736678,11.351630922639544,79.25642412179378,6.541883020525823,0.19732412910277303,169,1,866.1856848651139
LOC-4210,37927,44.9688990826243,215528,239,20.61814522330681,52.41016848309737,71.7206329362186,6.927669356762,0.33286656900414135,117,0,893.5091073738056
LOC-4211,43330,49.54602190687867,182983,278,13.155727832824486,53.06549270818276,50.67766290069146,6.293981845035715,0.24880183669224443,88,0,1191.0557985898474
LOC-4212,38651,47.65036522510674,369672,136,5.39867367694251,8.74148634085502,72.97776495015361,2.151679472873848,0.26693621685506824,152,1,778.7248021768695
LOC-4213,2286,66.17965051787215,213886,111,14.337048984207168,93.96110176193756,76.85895471434583,5.652953911602013,0.22142717239805298,70,0,786.6805948238068
LOC-4214,10070,61.64867249351711,138334,157,13.355226789028018,79.98773983182944,61.464487533963606,7.703106317165216,0.2880234961311439,179,0,430.88101985746204
LOC-4215,11768,52.50360904930987,53042,254,6.331019206943401,89.81875179636943,67.68076842032256,2.710594395201672,0.1984621631082871,2,0,1034.935539871726
LOC-4216,33270,64.90278552635135,462365,263,21.811044469046756,24.118697529617926,76.20554853805626,3.1000814444416314,0.28363251365468267,107,0,1009.9387976462851
LOC-4217,5581,50.112202072471206,396909,110,5.9620476440310455,78.87507652391929,67.05223442300135,1.7976736049439492,0.21004085851999696,171,0,434.8095554681509
LOC-4218,48970,61.03745900228634,353461,241,13.897498441856131,4.88463516309009,73.43470896300852,7.616165498605817,0.2563343222576123,158,1,1060.0990197905853
LOC-4219,27327,66.05726155695669,309667,157,15.131577422162422,6.380738435033029,72.13640888334983,5.417051311842283,0.23268091797578336,133,0,861.9662416304452
LOC-4220,37559,57.80800931715444,290543,283,16.264344228561143,84.77121348748811,75.33613757759643,3.812159784323387,0.29909690653713555,45,0,1200.7939953865457
LOC-4221,39290,68.94717864748517,488017,243,5.267704983763208,45.51497201562994,76.10020907675617,4.707727045978733,0.24971293210065676,25,0,1143.9736531987644
LOC-4222,27750,41.96479383788883,175482,217,8.739631448004392,79.75736434252364,81.03687070164867,6.184097773378052,0.2103037515701991,64,0,977.0333012061614
LOC-4223,41602,63.784818275842156,182397,299,6.404829072718865,84.99579641881185,65.73189830954126,2.8091130625024765,0.2532597577704001,128,0,1129.5238840166626
LOC-4224,12956,69.98496145417786,324565,298,15.879238387131815,52.720489070019916,64.4616793974892,7.96859140621671,0.3494681503412394,115,0,778.9736739972258
LOC-4225,24625,49.34442697198462,53039,180,14.543476076669336,74.07135529497872,68.85360886780445,4.686946814449539,0.2627163344109529,73,0,1067.1185355279288
LOC-4226,41809,49.01952413320912,301889,228,10.877644015705659,24.520900110516784,77.69121588647339,5.444839404957151,0.1980252988999459,57,0,1166.8131123041776
LOC-4227,31388,56.4476744485912,336715,194,7.48638988531882,76.96937765262842,90.69646654296535,3.773597372217767,0.2903405398633784,12,0,1133.8571360173357
LOC-4228,2142,60.86696376759683,173281,222,11.964318903111387,37.495203882305915,69.12035601012202,3.03023623221494,0.18074309228556232,2,0,916.573549601344
LOC-4229,41577,52.30698029227351,126306,104,19.633042507353146,33.954481983996345,63.14589475704436,7.448120696644713,0.19782291395020513,162,1,814.3067293947274
LOC-4230,17242,47.77675545238521,75688,127,10.408823744714459,29.926800075495695,62.44531266789322,8.105824144736477,0.2631339204356614,134,0,831.2087710078303
LOC-4231,15132,53.293793626268446,423801,102,17.923982750283002,96.43942693152133,64.58086773149844,6.039075246494081,0.24667322738466338,149,0,759.5868916888816
LOC-4232,41512,47.43189097376787,439973,175,8.378975505116236,36.66800195155632,72.50833834669722,7.865397710660781,0.3165768350560346,62,0,1020.5279418005632
LOC-4233,26118,65.39873851984284,333208,190,24.519961101577668,75.79601648852936,55.12171958811671,4.522774624610718,0.19258293209249328,97,0,985.4666747439111
LOC-4234,46920,67.35956056798639,91339,268,11.527733931583935,82.70507675328264,59.08486789300813,3.4424327054418775,0.21014803523064585,140,0,1027.3116118516934
LOC-4235,14236,61.97749595574327,494883,206,24.756543631946332,21.556033800630114,74.3181055517232,6.318941010721504,0.3039888409063105,30,0,1000.5996811042364
LOC-4236,24946,47.802776584967106,295684,259,16.979005079913744,59.467055191368104,90.13642746534912,5.429902134531093,0.2065591355371127,85,0,784.317196979788
LOC-4237,33773,41.40145195723704,227579,287,20.042743009207108,71.45341416308668,76.69959812976873,4.9529159045725475,0.2777637721704177,54,0,1196.3727168277126
LOC-4238,49512,48.33057532807892,366617,149,12.929660229316074,26.66214843141923,71.81604930890809,7.093287029124205,0.2782509251285671,5,0,1298.8999400842185
LOC-4239,39227,41.02963051464779,154743,276,23.047056544869402,41.86571972331264,59.1769050407696,7.0583052680075955,0.30251177445590005,40,0,1234.2914671875797
LOC-4240,32436,59.00867750833172,117291,155,15.393379587569783,69.166628381538,83.50999267683738,3.153874122841037,0.1530060527278208,174,0,832.5528218031071
LOC-4241,23149,55.37778409301377,148846,249,7.207940703349465,23.19623479851316,75.44964305188013,2.276918737322704,0.3496508387446185,96,1,1146.4288275594743
LOC-4242,14901,55.27804311409312,85454,211,9.620209727626637,21.027618141151294,68.04410853018021,3.373663876186963,0.3358012891833301,144,1,681.866646340158
LOC-4243,26704,44.467147425367244,402683,143,18.873963071680393,70.05534048446101,83.40314850750337,3.4980070517836985,0.33414753138895126,93,0,893.9067479008255
LOC-4244,27746,44.33063847201998,62824,162,19.21775618786758,57.15351696132955,65.89482404173025,4.612320321863173,0.289291443768219,142,0,915.1111909557575
LOC-4245,44710,57.47152446573783,350986,279,18.434243023053938,47.32629686640403,69.5262794692079,8.93003787989883,0.2758579031074413,31,0,1312.005697739794
LOC-4246,49917,64.49067369209635,319325,131,6.673680377786293,34.47069793704542,75.25981580665345,8.199636128960947,0.23397364182994357,100,1,1227.9615020611693
LOC-4247,18830,53.45927907464417,88539,257,8.18776725859776,51.44980525914844,76.66995808906778,2.2882314972020503,0.31455512183800605,23,0,885.8713207903509
LOC-4248,13960,53.457105998318724,485795,169,5.668400646135852,45.681969407406676,77.83053893458955,4.631554430465314,0.20859274577818587,57,0,856.2233099596729
LOC-4249,24564,67.52249754922892,421073,276,12.346887204365256,40.335044719616754,74.77377388670791,3.962626544229398,0.18415209020583434,147,0,737.2039842079904
LOC-4250,36408,51.524352728879435,479800,130,5.230816176489088,27.044829750473596,64.24310910422804,6.833177072053977,0.32239267855652465,28,0,1275.7216827743362
LOC-4251,21786,68.46031864649623,65800,229,13.077564157641262,66.94363712940599,71.23652511032977,7.211959550180681,0.3289065172851888,10,0,1090.876961788093
LOC-4252,23548,59.51538727274582,468165,106,8.538992129190978,24.59766746780091,69.59669707083077,6.424878746908017,0.25352039617354316,41,1,968.1249184867172
LOC-4253,35437,54.541701325250074,292342,198,23.9385733970419,40.360821178831195,72.1135160649747,6.845019361944305,0.3008564361944912,25,0,1177.2287445962347
LOC-4254,48169,67.3853056225797,317838,204,24.107394319356892,3.057522788958056,67.77895676644718,6.789658089556335,0.30851846714133035,42,0,1155.7180726090887
LOC-4255,41526,46.86050502212408,385598,215,22.12886947057813,53.669708924812355,66.42758564706331,5.572056315661151,0.2511693880014647,117,0,1088.5234165032955
LOC-4256,13906,65.56386977587378,494831,136,9.385226173881591,70.79904826085625,76.39252866742673,2.258837625586138,0.33198428222616067,164,0,655.7192303414945
LOC-4257,47482,54.75525126740804,421134,155,24.844694280463287,43.33249074928266,70.3694379494945,2.5286163964381134,0.29992926808814446,160,1,964.2480493157254
LOC-4258,39659,69.55943452105176,270559,131,22.42197143277953,30.218655461781097,81.24066139173097,3.819739508466154,0.1900619441252505,162,1,831.8900830340187
LOC-4259,29367,47.79035955876352,60602,231,21.368369715301714,23.956956004112286,57.70191554516532,4.703184152123115,0.33134172222372155,18,0,1085.2163764408247
LOC-4260,44939,42.45875567976994,241655,234,23.414421076293102,95.41419257787084,58.91185708647417,4.028388699948163,0.2921958343022596,122,0,1059.5480974769462
LOC-4261,30906,41.889115434243664,151412,103,11.894562699413507,78.66595731739106,66.24811441932795,0.6963576500362061,0.32022883694346604,94,0,901.8233137471836
LOC-4262,8043,52.44474155307811,354432,268,14.673856922473949,38.20283653978399,73.98874887432927,3.17249760968814,0.285281558179478,162,0,573.2105973148572
LOC-4263,28702,67.51384464017303,339028,199,19.742230662016794,94.89882343986075,74.76728662035589,2.428451698777099,0.2602880141485392,137,0,956.4689602041155
LOC-4264,16104,60.438545936232245,360903,284,17.185228482800014,66.3020250001736,91.48544569829883,1.6083779886881517,0.27129002625315546,143,0,739.19828095899
LOC-4265,15041,65.68658270832239,173912,133,16.13228674852342,80.83452169351085,78.3020058049157,4.262810503224978,0.20712068175719084,98,0,720.5700306184119
LOC-4266,49643,48.37852998353315,357205,167,13.675078845016822,9.908620791741107,67.65277724830818,7.388933626994404,0.19732358787604112,97,1,1215.6008504692331
LOC-4267,48737,48.33796001048125,75449,253,5.883145346975269,50.125410061585086,85.42061717965922,7.535319648145769,0.27825767232813275,44,1,1382.1392962244652
LOC-4268,8763,68.03541130256242,467508,184,22.405330632997995,26.09776270000259,82.54882690549309,1.8747913213592096,0.19953817417846997,150,0,546.6117574790718
LOC-4269,33861,65.41146790770856,115520,185,7.575863844977679,31.46611361525625,74.51333593574071,4.5036994982770135,0.1725324100246858,164,1,864.4793806361424
LOC-4270,24763,53.402597168788525,418380,114,15.25641405814171,11.245769594622168,75.62433403225543,2.651871586060953,0.17752769456203693,11,0,1031.3439549168222
